526,BCN,BACHHRAWAN,"26.4768911,81.1050265"
527,BCOB,BHACHAU BG,"23.301191,70.344772"
528,BCP,BICHPURI,"27.176517,77.91447"
529,BCPR,BACHARPUR,"0,0"
530,BCQ,BARACHAK JN.,"23.707056,86.928463"
531,BCRD,BARCHHI ROAD,"21.951962,78.312092"
532,BCT,MUMBAI CENTRAL,"18.970727,72.819443"
533,BCU,BHUCHCHU,"30.210212,75.0955162"
534,BCW,BHAWI,"26.227681,73.613548"
535,BCY,VARANASI CITY,"25.3342276,83.0142242"
536,BD,BADNERA JN,"20.8571625,77.7326897"
537,BDAG,BONIDANGA,"24.82304158,87.81011581"
538,BDB,VRINDAVAN,"27.576042,77.69351"
539,BDBA,BADABANDHA ROAD,"20.276851,86.520081"
540,BDBG,BADHAI BALAMGRH,"30.459994,74.460268"
541,BDBP,BASUDEBPUR,"24.639216,87.959461"
542,BDBS,BINDUBASINI HALT,"24.792968,87.859383"
543,BDC,BANDEL JN,"22.9235765,88.3792823"
544,BDCR,BHADRACHALAM RD,"17.550375,80.616034"
545,BDDR,BADODAR,"21.361333,70.296106"
546,BDE,BODELI,"22.2699306,73.7163198"
547,BDGM,BADGAM,"34.01553,74.785137"
548,BDGP,BADANAGUPPE,"11.990126,76.861038"
549,BDH,BHEDIA,"23.586722,87.711893"
550,BDHA,BADHADA,"21.26984,71.336954"
551,BDHL,BADHAL,"27.2520687,75.4516554"
552,BDHN,BODHAN,"18.646113,77.8883457"
553,BDHP,BHUDPUR,"29.270228,77.292252"
554,BDHT,BARDI HALT,"21.621207,78.822441"
555,BDHY,BUDHI,"32.440829,75.433331"
556,BDI,BHADLI,"21.0222615,75.6729054"
557,BDIN,BHADAIYAN,"26.170229,82.170353"
558,BDJ,BADAGARA,"11.5934514,75.5870709"
559,BDKE,BHADSIVNI,"20.569796,77.443314"
560,BDKN,BANDHUA KALAN,"26.272175,81.995602"
561,BDKT,BADAKHANDITA,"20.3654287,86.08381554"
562,BDL,VINDHYACHAL,"25.1606517,82.5019012"
563,BDLC,BONIDANGA LINK CABIN,"24.822107,87.798271"
564,BDM,BADAMI,"15.959168,75.6769502"
565,BDMA,BUDHMA,"25.902468,86.856709"
566,BDME,BAIDYANATHDHAM,"24.4892223,86.6920301"
567,BDMJ,BHODWAL MAJRI,"29.1851892,77.0082164"
568,BDN,BHADAN,"26.9794518,78.7375546"
569,BDNK,BODINAYAKKANUR,"10.020751,77.346754"
570,BDNP,BIDANPUR,"25.585337,81.442337"
571,BDO,BAHALDA ROAD,"22.440781,86.163969"
572,BDPA,BADALPUR PH,"21.710227,87.615967"
573,BDPG,BADA PADAGAON,"20.57027831,85.87351799"
574,BDPK,BURHAPANKA,"20.85295668,85.25562286"
575,BDPL,BANDARUPALLE,"16.3651965,80.3624702"
576,BDPR,BRINDABANPUR,"23.313134,87.293308"
577,BDRL,BYADARAHALLI,"12.50228,76.753106"
578,BDRN,BHADRAN,"22.40103,72.908878"
579,BDSR,BANSADHARA,"0,0"
580,BDSW,BUDHSINGHWALA,"29.832156,74.22226"
581,BDT,BORDUBI ROAD,"27.399051,95.314465"
582,BDTF,BOTAD JN,"0,0"
583,BDTS,BANDRA TERMINUS,"19.062341,72.840965"
584,BDU,BADNAPUR,"19.874419,75.722923"
585,BDVL,BUDVEL,"17.3098373,78.4249782"
586,BDVR,BODDAVARA,"18.175375,83.112774"
587,BDVT,BHADRAVATI,"13.8423987,75.702802"
588,BDW,BANDANWARA,"26.1253108,74.6913886"
589,BDWA,BADHWA BARA,"23.2943234,81.28675818"
590,BDWD,BODWAD,"20.9037627,76.017226"
591,BDWL,BIRADHWAL,"29.152311,73.887348"
592,BDWS,BADARWAS,"24.98350982,77.56199792"
593,BDXT,BASAI DHANKOT,"28.464465,76.982917"
594,BDXX,BADE ARAPUR,"19.011164,81.837587"
595,BDY,BUDDIREDDIPPATI,"12.04502861,78.3131218"
596,BDYK,BINDAYAKA,"26.924404,75.659752"
597,BDYP,BIDYADHARPUR,"22.425152,88.452902"
598,BDYR,BIDYADABRI,"0,0"
599,BDZ,BADKULLA,"23.3045757,88.526467"
600,BE,BAREILLY,"28.3371343,79.4108244"
601,BEA,BIHIYA,"25.558723,84.448814"
602,BEAS,BEAS,"31.5198538,75.2912885"
603,BEB,BELDANGA,"23.9323194,88.2432281"
604,BED,BASERI,"26.74741159,77.5434351"
605,BEDM,BEDHAM,"27.453979,77.209511"
606,BEE,BEBEJIA,"26.310035,92.640806"
607,BEF,BHUPDEOPUR,"21.97528504,83.26023102"
608,BEG,BEHTAGOKUL,"27.5306436,80.055064"
609,BEH,BAGDIHI,"21.951166,84.18643"
610,BEHR,BEOHARI,"24.0004487,81.3798954"
611,BEHS,BIHAR SHARIF,"25.206536,85.5394947"
612,BEHT,BIHAT HALT,"25.45118,86.028957"
613,BEI,SHIMOGA BIDARE,"0,0"
614,BEJ,BENIGANJ,"27.300096,80.440779"
615,BEK,BUNDKI,"29.522767,78.3934754"
616,BELA,BELA,"24.9789,84.981823"
617,BELD,BELKHERA,"22.982101,79.300089"
618,BELT,BELA,"0,0"
619,BEM,BUDAUN,"28.0277122,79.1362437"
620,BEML,BEML NAGAR,"12.9786313,78.24196815"
621,BENL,BENL,"16.384297,75.882139"
622,BEO,BIROHE,"25.174029,82.449989"
623,BEP,BHEERPUR,"25.265034,81.98925"
624,BEPR,BELAPUR CBD,"19.018711,73.038676"
625,BEQ,BELUR,"22.63639201,88.33998084"
626,BER,BEAWAR,"26.1085078,74.3145711"
627,BERO,BERO,"23.548251,86.726589"
628,BET,BARETH,"23.91510729,77.99983978"
629,BETI,BHETASI,"22.421304,73.031917"
630,BEU,BISHESHWARGANJ,"27.340932,81.833467"
631,BEW,BETAVAD,"21.149634,74.886589"
632,BEX,BELBONI,"23.277304,87.153854"
633,BEY,B CEMENT NAGAR,"15.48627233,78.19536209"
634,BF,BAGETAR,"25.179311,92.999267"
635,BFD,BORHAT,"27.163793,95.277042"
636,BFE,BAHAWAL BASI,"30.147205,74.279251"
637,BFF,BARABHATI,"20.863464,80.061321"
638,BFG,BAGTHAR,"26.79641183,77.52236903"
639,BFJ,BHORAS BUDRUKH,"20.537971,75.013962"
640,BFM,BHALUI,"25.085599,86.166801"
641,BFN,BUGANA,"25.05489,86.183581"
642,BFP,BILOCHPURA AGRA,"27.202179,77.986729"
643,BFPA,BHOPATPUR,"28.452091,79.812241"
644,BFQ,BENDI,"23.763352,84.416714"
645,BFR,BAIKAL FORT,"12.385904,75.043166"
646,BFS,BHARAWAS,"28.114837,76.585007"
647,BFT,BHABTA,"23.9869077,88.241524"
648,BFV,BAHELIA BUZURG,"28.046834,80.512447"
649,BFW,BYATRAYANHALLI,"13.00229974,77.98876762"
650,BFX,BAGHI GHAUSPUR,"25.052052,85.684133"
651,BFY,BHESANA,"25.82401,73.7177203"
652,BFZ,BHANDARTIKURI,"23.43285157,88.32947731"
653,BG,BHONGIR,"17.525056,78.89883"
654,BGA,BAGALIA,"23.44702617,86.51913643"
655,BGAE,BALAGARH,"23.1220453,88.4530522"
656,BGAN,BANGAIN,"27.239063,81.905994"
657,BGB,BUDGE BUDGE,"22.49277248,88.19436228"
658,BGBR,BAGBAHRA,"21.0460646,82.3839186"
659,BGD,BARA GUDAH,"29.697447,75.001431"
660,BGDA,BOGADA,"20.278783,86.585999"
661,BGDI,BAGADIA,"0,0"
662,BGDS,BHAGWANPUR DESU,"25.82678,85.845795"
663,BGF,BAGILA,"23.16039581,88.12225441"
664,BGG,BANTA RNATHGARH,"25.60205707,73.52763176"
665,BGH,BAGHAULI,"27.227921,80.296154"
666,BGHI,BAGHAI ROAD,"24.555633,81.018393"
667,BGHU,BORRAGUHALLU,"18.275324,83.039989"
668,BGJT,BAGHA JATIN,"22.482285,88.387091"
669,BGK,BAGALKOT,"16.1789031,75.7003483"
670,BGKA,BANGURKELA,"22.276945,84.973562"
671,BGKT,BHAGAT KI KOTHI,"26.2480872,73.0129266"
672,BGL,BAGULA,"23.33504471,88.64598372"
673,BGLI,BARGOLAI,"27.287816,95.703878"
674,BGM,BELGAUM,"15.8492033,74.5095239"
675,BGMR,BAGUMRA,"21.149514,72.995911"
676,BGMU,BANGARMAU,"26.89175589,80.22199951"
677,BGN,BORGAON,"20.7288393,77.1794302"
678,BGO,BOGRI ROAD,"22.882067,87.326052"
679,BGP,BHAGALPUR,"25.2422293,86.9771118"
680,BGPA,BAGESHAPURA,"13.119939,76.217823"
681,BGPL,BAGHUAPAL,"21.042089,86.013036"
682,BGPR,BHAGWANPURA,"25.419052,73.363352"
683,BGQ,BHONGAON,"27.2588416,79.1655234"
684,BGR,BHAGDARA,"20.744556,75.755882"
685,BGRA,BAGHNAPARA,"23.241642,88.329284"
686,BGRD,BELIAGHATA ROAD,"22.674768,88.607225"
687,BGRM,BIGGABAS RAMSARA,"28.04779242,74.20164743"
688,BGRR,BAGARPUR HALT,"29.079126,78.278103"
689,BGS,BEGU SARAI,"25.425156,86.134336"
690,BGSF,BISUGIRSHARIF,"18.347662,79.483144"
691,BGTA,BAGRA TAWA,"22.6311213,77.9941173"
692,BGTN,BHAGTANWALA,"31.596448,74.880581"
693,BGU,BAIRAGNIA,"26.738252,85.273304"
694,BGUA,BAIGUDA,"18.82683371,82.96557736"
695,BGVN,BHIGWAN,"18.316966,74.774752"
696,BGWD,BAGEWADI,"16.30770084,74.75353003"
697,BGWI,BEGDAEWADI,"18.700603,73.708777"
698,BGX,BAGRI SAJJANPUR,"25.916519,73.821602"
699,BGY,BANGRIPOSI,"22.130728,86.501412"
700,BGZ,BAHADURGARH,"28.701053,76.931076"
701,BH,BHARUCH JN,"21.707317,72.998099"
702,BHA,BHANDAI,"27.06879445,77.96653748"
703,BHAD,BARHAPUR HALT,"25.427152,85.860043"
704,BHAL,BHATIEL,"22.477506,72.835064"
705,BHAN,BHOYANI,"23.358489,72.234392"
706,BHAS,BHOJRAS,"25.7883766,74.6344399"
707,BHAT,BHATPURA,"26.327114,77.674541"
708,BHAW,BLOCKHUT A,"26.801856,80.980225"
709,BHB,BADLA GHAT,"25.5534329,86.5868139"
710,BHBK,BODHADI BUJRUG,"19.464003,78.166351"
711,BHBR,BATHUA BAZAR,"0,0"
712,BHBV,BLOCK HUT B,"25.274969,83.102303"
713,BHC,BHADRAKH,"21.0912758,86.5157605"
714,BHCL,BAHORA CHANDIL,"25.365278,83.490086"
715,BHD,BADLI,"28.74638,77.1373225"
716,BHDH,BAHADURPUR H.,"0,0"
717,BHDR,BHADRI,"25.6770083,81.5681047"
718,BHET,BHESTAN,"21.1279029,72.8613328"
719,BHG,BHATON KI GALI,"27.105436,75.712709"
720,BHGH,BHAIRGACHHI,"23.274939,88.634176"
721,BHGJ,BIHARIGANJ,"25.732179,86.992235"
722,BHGN,BHILGAON,"26.354344,93.926067"
723,BHGP,BHAGIRATHPUR,"27.326178,83.38726"
724,BHHN,BABHANGAON HALT,"0,0"
725,BHHZ,BEHTA HAZIPUR HALT,"28.71927,77.303581"
726,BHI,BAHERI,"28.777511,79.5004421"
727,BHJ,BARHAJ BAZAR,"26.283642,83.731227"
728,BHJA,BHEJA,"18.47266914,82.68548381"
729,BHK,BADHARI KALAN,"27.798843,78.734379"
730,BHKD,BHURKUNDA,"23.6370742,85.3716552"
731,BHKH,BAGHOI KUSA,"24.838932,84.468727"
732,BHKL,BHAKRAULI,"28.308461,78.474655"
733,BHL,BHILWARA,"25.3440308,74.6312534"
734,BHLA,BEHULA,"23.1816574,88.4284821"
735,BHLE,BARAHAT,"24.916331,87.010689"
736,BHLI,BOHALI,"17.603612,75.28141"
737,BHLK,BHALKI,"18.0471411,77.228211"
738,BHLP,BHULANPUR,"25.2874853,82.9571292"
739,BHM,BAHRAM,"31.197495,75.894113"
740,BHMA,BAGHMARA HALT,"0,0"
741,BHME,BHANDARIDAH,"23.756282,86.06432"
742,BHN,BHULI,"23.805999,86.378117"
743,BHNA,BHAYNA,"23.31195134,88.64134886"
744,BHNE,BHONE,"21.018656,75.222187"
745,BHNP,BISHANPUR HALT,"0,0"
746,BHNS,BHANSI,"18.77670197,81.26515758"
747,BHOJ,BHOJ PADRA,"22.177709,72.997971"
748,BHP,BOLPUR S NIKTN,"23.658204,87.698536"
749,BHPA,BAHRUPIYA HALT,"22.2296,88.349047"
750,BHR,BHADRESHWAR,"22.8277697,88.34136486"
751,BHRB,BHAIRABI,"24.19545969,92.54106045"
752,BHRD,BAGHARA RAOD,"25.676651,81.567993"
753,BHRH,BHUYAR HALT,"20.713088,79.579682"
754,BHRJ,BECHARJI,"23.516302,72.029113"
755,BHRL,BHAROLI JN.,"32.27116809,75.61649323"
756,BHS,VIDISHA,"23.5226486,77.8151956"
757,BHSA,BHISHA,"26.576399,85.533371"
758,BHT,BHATTU,"29.38655,75.339646"
759,BHTA,BHATIYA,"22.0886542,69.2808623"
760,BHTK,BHANWAR TONK,"22.608306,81.898184"
761,BHTL,BHATEL,"22.1638763,69.4934087"
762,BHTN,BHITONI,"23.1426083,79.6738909"
763,BHTR,BHATPAR RANI,"26.3099966,84.0326214"
764,BHTS,BHATASA,"27.50415661,79.38428843"
765,BHU,BHANDU MOTIDAU,"23.708981,72.389259"
766,BHUA,BHUA,"25.927095,79.298458"
767,BHUJ,BHUJ,"23.2662825,69.6780878"
768,BHV,BHOMA,"22.171867,79.689589"
769,BHW,BARHARWA JN,"24.857858,87.774603"
770,BHWA,BECHHIWARA,"23.780632,73.523555"
771,BHX,BULLUANA,"30.217783,74.78327"
772,BHY,BHAYAVADAR,"21.8494731,70.2356301"
773,BHZ,BIHARA,"24.9632978,92.689534"
774,BI,BARI SADRI,"24.411515,74.468765"
775,BIA,BHILAI,"21.2022483,81.4213738"
776,BIB,BIRPUR,"26.155708,77.174363"
777,BIC,BICHIA,"28.1826605,81.2716708"
778,BICI,BARKICHANPI,"23.533143,84.728279"
779,BID,BIDADI,"12.8005252,77.3903984"
780,BIDR,BIDAR,"17.9116536,77.5137493"
781,BIF,BHAIRONPUR,"22.431816,77.420139"
782,BIG,BELGAHNA,"22.430705,82.031994"
783,BIGA,BIGGA,"28.05104963,74.14448419"
784,BIH,BAIRAGARH,"23.2740472,77.33666"
785,BIJ,BIRNAGAR,"23.2363354,88.551712"
786,BIJR,BIJOOR HALT,"13.8226562,74.6425135"
787,BIK,BHIRA KHERI,"28.334679,80.486012"
788,BILA,BHESLANA,"27.065059,75.304037"
789,BILD,BILDI,"23.2251432,74.9181587"
790,BILK,BILKHA,"21.4432284,70.6005521"
791,BILP,BHILPUR,"22.196505,73.323827"
792,BIM,BILIMORA JN,"20.763779,72.970934"
793,BIML,BHIMAL,"24.7525506,73.9225602"
794,BINA,BINA JN,"24.1711135,78.1833398"
795,BINR,BRIJ NAGAR,"27.439279,77.089348"
796,BIO,BORDI,"22.8664971,74.3471086"
797,BIP,BAHILPURWA,"25.136738,80.998249"
798,BIPR,BHEEMPURA,"25.129744,72.392349"
799,BIQ,BANSI PAHARPUR,"26.93309,77.457561"
800,BIR,BIR,"0,0"
801,BIRA,BIRA,"22.789634,88.571606"
802,BIRD,BHIWANDI ROAD,"19.268754,73.045864"
803,BIRL,BIRAUL,"0,0"
804,BIRP,BIRARAJPUR,"22.8237501,86.06475201"
805,BIS,BISWA BRIDGE,"20.88523715,76.33927345"
806,BISH,BISHENGARH,"25.448574,72.5749165"
807,BIU,BIDUPUR,"25.679049,85.355959"
808,BIV,BAMHNI BANJAR,"0,0"
809,BIWK,BISALWAS KALAN,"24.5002753,74.783324"
810,BIX,BHIND,"26.5886649,78.7771953"
811,BIY,BARDOLI,"21.1343305,73.1059844"
812,BIZ,BAIHATA,"26.343883,91.684513"
813,BJ,BAHJOI,"28.4010896,78.6310964"
814,BJA,BIJROTHA,"24.9465498,78.4212148"
815,BJBA,BIJBIARA,"0,0"
816,BJD,BAREJADI,"22.8949267,72.6773863"
817,BJE,BHOJUDIH JN,"23.642055,86.4468793"
818,BJF,BIJNI,"26.497557,90.707417"
819,BJG,BAJRANGARH,"23.042457,74.694843"
820,BJI,BIJAULI,"25.3762278,78.5175061"
821,BJIH,BIJULI HALT,"26.186636,85.976086"
822,BJK,BIJORA,"25.1448524,76.3954389"
823,BJKN,BAJEKAN,"29.523878,75.098677"
824,BJL,BRAHMAJAN,"26.851335,93.550129"
825,BJLP,BARAI JALALPUR,"27.449638,80.800152"
826,BJM,BHAGAVATHIPURAM,"9.018863,77.19183"
827,BJMD,BARA JAMDA,"22.1660627,85.411922"
828,BJMR,BAIJNATH MANDIR,"32.05282566,76.65172894"
829,BJN,BEJNAL,"24.983568,73.915329"
830,BJNR,BIJAINAGAR,"25.930613,74.6526689"
831,BJO,BIJNOR,"29.3854698,78.1466447"
832,BJP,BIJAPUR,"16.8305703,75.7395112"
833,BJPL,BAIJNATHPAPROLA,"32.049989,76.632128"
834,BJPR,BIJAIPUR ROAD,"26.196417,77.305126"
835,BJQ,BAGHORA,"24.1362367,78.2606962"
836,BJR,BARRAJPUR,"26.6855959,80.1391076"
837,BJRA,BHAJERA,"27.107575,76.680965"
838,BJRI,BIJURI,"23.2505586,82.1191661"
839,BJT,BAJPATTI,"26.546766,85.620403"
840,BJU,BARAUNI JN,"25.462088,85.989068"
841,BJUD,BAJUD,"21.736261,71.828055"
842,BJV,BIJAURIA,"28.575025,79.655514"
843,BJW,BAJVA,"22.3667126,73.1436151"
844,BJWS,BOJAWAS,"28.313146,76.253228"
845,BJY,BANGALBAREE,"25.626514,88.229485"
846,BK,BAKRA ROAD,"25.2135223,72.488073"
847,BKA,BARKHERA,"22.917449,77.649736"
848,BKAC,BARKAKHANA AVOIDING,"23.64075,85.463822"
849,BKC,BHIKAMKOR,"26.80764,72.787213"
850,BKD,BHANKODA,"23.2703162,72.12810616"
851,BKDE,BUDHAKHERA,"29.378809,76.557283"
852,BKDR,BEGUN KUDAR,"0,0"
853,BKF,BHIKHNA THORI,"27.333116,84.61009"
854,BKG,BANKA GHAT,"25.547398,85.273132"
855,BKH,BANKHEDI,"22.7752319,78.5383469"
856,BKHP,BHIKHAMPUR,"28.228331,80.365334"
857,BKHR,BAKHRI,"25.50046,87.310238"
858,BKI,BANDIKUI JN,"27.039251,76.566703"
859,BKIT,BINKADAKATTI,"15.436307,75.590229"
860,BKJ,BARKUR,"13.4774988,74.7597204"
861,BKKA,BHUKARKA,"29.239301,74.750805"
862,BKKI,BAKARKUDI,"0,0"
863,BKKS,BAKAS,"26.776572,81.051979"
864,BKL,BONA KALU,"17.031141,80.261049"
865,BKLA,BAKULHA,"25.798037,84.543571"
866,BKLE,BAKUDI,"24.92559424,87.77810097"
867,BKN,BIKANER JN,"28.014029,73.316488"
868,BKNA,BAKAINA HALT,"29.03591,78.274841"
869,BKNG,BHAKTI NAGAR,"22.282743,70.792058"
870,BKNM,BANKRA NAYABAJ,"22.591765,88.272142"
871,BKNO,BIKNA,"23.252071,87.101841"
872,BKO,BINDKI ROAD,"26.116602,80.580597"
873,BKP,BAKHTIYARPUR JN,"25.45614,85.529594"
874,BKPR,BAKASPUR,"22.985736,84.956245"
875,BKPT,BHAKARAPET,"14.4090827,78.96979317"
876,BKRD,BHALUKA ROAD F,"25.3429316,87.9124876"
877,BKRH,BRIJ KISHOR HALT,"26.31342,84.69429"
878,BKRL,BAKROL,"22.593726,73.423176"
879,BKRO,BOKARO THERMAL,"23.7853803,85.8758082"
880,BKS,BALIKOTIA,"26.46786942,92.57000308"
881,BKSA,BAKHSHA,"25.830643,82.513161"
882,BKSC,BOKARO STL CITY,"23.656711,86.085176"
883,BKSL,BIKRAMSHILA,"25.29976436,87.2999382"
884,BKT,BAKSHI KA TALAB,"26.983582,80.922461"
885,BKTH,BAIKUNTH,"21.4974824,81.7798394"
886,BKTL,BAKTAL,"23.233933,77.038364"
887,BKTS,BAKOTHIKHAS,"26.87844,80.038147"
888,BKTW,BAIKUNTH,"21.489651,81.777935"
889,BKU,BHIKNUR,"18.163876,78.398352"
890,BKWA,BAKAYANWALA,"30.143012,73.985538"
891,BL,VALSAD,"20.6086295,72.9335991"
892,BLA,BAJALTA,"32.762738,74.953709"
893,BLAE,BALARAMBATI,"22.8069627,88.21231842"
894,BLAX,BARLAI,"22.893843,75.961789"
895,BLC,BOLDA,"19.5516921,77.2732508"
896,BLD,BHILAD,"20.2756332,72.887756"
897,BLDA,BELDA,"22.07120398,87.33667374"
898,BLDI,BHILDI,"24.194731,72.008667"
899,BLDK,BALAUDA TAKUN,"22.877124,75.755196"
900,BLDL,BALLE-DA-PIR-LARATH,"32.215851,75.932852"
901,BLDR,BALDANA ROAD,"22.594835,71.734543"
902,BLG,BILHAR GHAT,"26.6815868,82.2692779"
903,BLGA,BELAGULA,"12.387581,76.587753"
904,BLGR,BALANGIR,"20.688761,83.494377"
905,BLGT,BALURGHAT,"25.233128,88.758116"
906,BLH,BELGHARIA,"22.66166,88.389215"
907,BLHR,BALAHAPUR HALT,"0,0"
908,BLJA,BHALOJALA HALT,"31.45550117,75.18559098"
909,BLK,BELAKOBA,"26.591751,88.583622"
910,BLKR,BALLEKERE HALT,"13.502482,76.023674"
911,BLL,BANTANAHAL,"15.16298019,77.27580365"
912,BLLI,BALLI,"15.1517958,74.0210456"
913,BLM,BALAMU JN,"27.167153,80.352287"
914,BLME,BHOLLDIH,"23.898394,86.116848"
915,BLMK,BHALUMASKA,"19.32774783,83.29391956"
916,BLMR,BHALUKMARA,"26.685042,94.143219"
917,BLN,BALLYGUNGE JN,"22.51977196,88.37200854"
918,BLND,BOLINNA DOABA,"31.34255,75.656662"
919,BLNG,BARLANGA,"23.449703,85.833263"
920,BLNI,BHALWANI,"18.213372,75.199699"
921,BLNK,BELANKI,"16.84880756,74.86923565"
922,BLNR,BIRLANAGAR,"26.237245,78.1950008"
923,BLO,BHULON,"24.635939,76.968842"
924,BLP,BALRAMPUR,"27.433108,82.180223"
925,BLPE,BALAPALLE,"13.816911,79.403317"
926,BLPR,BADULIPAR,"26.646385,93.878689"
927,BLPU,BILPUR,"28.083188,79.625301"
928,BLQR,BILASPUR ROAD,"28.865121,79.253783"
929,BLR,BALGANUR,"15.59269851,75.60258865"
930,BLRD,BALA ROAD,"22.80451,71.703644"
931,BLRG,BALASIRING,"23.267212,85.270729"
932,BLRR,BELANDUR ROAD,"12.936955,77.707329"
933,BLS,BALASORE,"21.500991,86.920052"
934,BLSA,BOLSA,"19.005484,77.701664"
935,BLSD,BALSAMAND,"27.581177,74.473743"
936,BLSN,BELSONDA,"21.154657,82.035255"
937,BLSR,BELASAR,"27.995462,73.653545"
938,BLT,BALOTRA JN,"25.830121,72.248733"
939,BLTR,BELTHARA ROAD,"26.120918,83.841219"
940,BLU,BILHAUR,"26.839082,80.060463"
941,BLV,BHELWA,"26.993831,84.778061"
942,BLW,BALAWALI,"29.6273445,78.1123428"
943,BLWD,BOLWAD,"16.823931,74.720078"
944,BLWR,BILESHWAR,"22.382619,70.830917"
945,BLX,BOLAI,"23.365817,76.515741"
946,BLY,BALLY,"22.6562038,88.3407821"
947,BLYG,BALLY GHAT,"22.652383,88.347641"
948,BLZ,BUDHLADA,"29.9217422,75.5496866"
949,BM,BODMA,"23.897766,86.853104"
950,BMA,BAGMAR,"21.75089,76.35704"
951,BMAE,BELMURI,"22.93254742,88.15215111"
952,BMB,BAMRA,"22.051755,84.291444"
953,BMBE,BIMBARI,"19.164465,77.631626"
954,BMC,BHIMALGONDI,"21.741164,78.914752"
955,BMCK,BISSAMCUTTACK,"19.487308,83.458843"
956,BMD,BHIMADOLU,"16.80836173,81.26097679"
957,BMDI,BRAHMANWADA,"23.653723,72.076664"
958,BME,BARMER,"25.7449219,71.397467"
959,BMF,BASMAT,"19.334794,77.151833"
960,BMG,BAMANGACHHI,"22.749034,88.510044"
961,BMGA,BHIMGARA,"23.73840814,87.28463905"
962,BMGM,BRAHMANAGUDEM,"16.93004821,81.67506695"
963,BMGN,BAMUNI GAON,"26.01159,91.282456"
964,BMGR,BAMANGRAM,"25.623186,88.199015"
965,BMH,BETAMCHERLA,"15.449192,78.148456"
966,BMHR,BAMANHERI,"29.514542,77.70617"
967,BMHT,BARAW MORE,"0,0"
968,BMI,BAMNIA,"23.0952935,74.7585458"
969,BMJ,BRIDGMANGANJ,"27.195327,83.196888"
970,BMK,BIRANG KHERA,"29.919084,74.647636"
971,BMKD,BELLAMKONDA,"16.46967,80.006003"
972,BMKI,BAPUDM MOTIHARI,"26.655533,84.90509"
973,BMKJ,BHIMKHOJ,"21.079915,82.288917"
974,BMLL,BAMLA,"28.832644,76.244259"
975,BMM,BHASKARPARA,"22.987948,71.905149"
976,BMN,BHIMANA,"24.595831,72.886562"
977,BMNI,BAMANI,"17.512451,75.237293"
978,BMNL,BAMAN WALI HALT,"28.361646,73.555183"
979,BMO,BOLARUM,"17.5332793,78.5151467"
980,BMP,BRAMHAPURI,"20.603643,79.867237"
981,BMPL,BRAHMANPALLI,"17.876654,78.465385"
982,BMPR,BADAMPAHAR,"22.0889802,86.1118698"
983,BMPT,BANNI MAHAMMAN PATTI,"25.891195,84.778576"
984,BMQ,BHIMARLAI,"25.89331086,71.88211556"
985,BMR,BIKRAMPUR,"23.082416,79.586506"
986,BMRN,BHIMRANA,"22.390119,68.992675"
987,BMSB,BHIMASAR BG,"23.186464,70.174935"
988,BMSN,BAMSIN,"25.763721,72.544355"
989,BMSR,BHIMASAR,"23.186464,70.174935"
990,BMT,BEGAMPET,"17.4385239,78.4582766"
991,BMU,BAMHRAULI,"25.44467,81.741371"
992,BMVR,BHAMER MINAWADA,"0,0"
993,BMW,BAMHANI,"20.922521,79.364312"
994,BMY,BAMIANA,"28.26359382,79.3295758"
995,BMZ,BAMOUR GAON,"26.346498,78.081722"
996,BN,BIBINAGAR,"17.470681,78.794525"
997,BNA,BANNI KOPPA,"15.40672732,75.94190892"
998,BNAA,BIBHUTIBHUSHAN,"23.02790355,88.82171934"
999,BNAR,BINAUR,"26.402787,80.178781"
1000,BNB,BANSTOLA,"22.411187,87.082958"
1001,BNBA,BIMAN BUNDER,"22.646749,88.437624"
1002,BNBH,BANI BIHAR,"20.292791,85.852833"
1003,BNBR,BAHANAGA BAZAR,"21.33594403,86.76153839"
1004,BNC,BANGALORE CANT,"12.9934335,77.5990869"
1005,BNCE,BANGALORE EAST,"13.00127,77.6182601"
1006,BNCR,BANCHARI,"27.953165,77.362633"
1007,BNDA,BANDA JN,"25.477217,80.335786"
1008,BNDI,BARUNDINI,"25.173796,74.930491"
1009,BNDM,BONDAMUNDA,"22.2358074,84.9253481"
1010,BNDP,BUNIADPUR,"25.386527,88.402348"
1011,BNE,BOHANI,"22.913654,78.923206"
1012,BNF,BANDHUA,"24.75205374,85.06628037"
1013,BNG,BARNAGAR,"23.061214,75.376554"
1014,BNGL,BHANGALA,"32.022995,75.611858"
1015,BNGM,BANGURGRAM HALT,"26.138333,74.346714"
1016,BNGN,BONGAIGAON,"26.478563,90.560818"
1017,BNGY,BAHMAN JYOTIA,"26.999567,82.362871"
1018,BNH,BHIMNATH,"22.246363,71.92543"
1019,BNHL,BELLENAHALLI,"14.243919,76.554451"
1020,BNHR,BANBIHARI - GWALIPUR,"20.33951661,86.20552345"
1021,BNI,BUDNI,"22.7871243,77.6812926"
1022,BNJ,BANGAON JN,"23.02972033,88.83330648"
1023,BNJL,BINJHOL HALT,"29.344175,76.923351"
1024,BNK,BANASANKARAI HALT,"13.265719,76.513982"
1025,BNKA,BANKIM NAGAR,"23.20888877,88.59173873"
1026,BNKH,BHAIRANAYAKANAHALLI,"13.193968,77.383103"
1027,BNKI,BANMANKHI JN,"25.885172,87.193744"
1028,BNKJ,BANKE GANJ,"28.158508,80.416316"
1029,BNKR,BANKA ROAD OA,"24.880908,86.913958"
